Trainer_PK,Horse_PK,Horse_Name,Horse_BY,Trainer_Num,Trainer_Name,Trainer_Div
70123,45990,바람바람,2020,19,김영관,부경 경마장
70138,46170,성실스타,2020,32,임동창,부경 경마장
70130,46224,월드터치,2020,1,백광열,부경 경마장
70226,46456,아침의희망,2020,13,박재호,부경 경마장
70180,46159,피미,2020,15,안우성,부경 경마장
70132,46226,나래,2020,18,이정표,부경 경마장
70194,45938,무비모어,2020,8,토마스,부경 경마장
70249,46143,마하터보,2020,3,문현철,부경 경마장
70224,46181,스카이마운틴,2020,11,김영민,부경 경마장
70125,46269,마르카브,2020,9,양귀선,부경 경마장
70142,45642,남양도리,2020,26,방동석,부경 경마장
70156,46145,록앤드롤,2020,30,울즐리,부경 경마장
70123,45966,금아휴즈히트,2020,19,김영관,부경 경마장
70226,45986,글로벌위크,2020,13,박재호,부경 경마장
70176,45925,남양볼트,2020,6,구영준,부경 경마장
70246,45962,채스팔팔,2020,23,손병직,부경 경마장
70246,45761,퍼팩트위너,2020,23,손병직,부경 경마장
70138,50074,글로벌사랑,2020,32,임동창,부경 경마장
70176,46174,제타드림,2020,6,구영준,부경 경마장
70186,46229,스페셜리스트,2020,31,라이스,부경 경마장
70127,46175,성실천하,2020,17,장세한,부경 경마장
70136,46615,석세스영광,2020,21,민장기,부경 경마장
70223,46455,블루캐비아,2020,22,강은석,부경 경마장
70176,46279,스페셜터치,2020,6,구영준,부경 경마장
70176,46160,위드스타,2020,6,구영준,부경 경마장
70134,46530,핼러윈시티,2020,2,강형곤,부경 경마장
70173,46064,해랑이슬,2020,10,구민성,부경 경마장
70224,46000,순천여왕,2020,11,김영민,부경 경마장
70143,46112,타우루스킹,2020,28,하무선,부경 경마장
70134,45941,용상운기,2020,2,강형곤,부경 경마장
70180,45789,라온더어게인,2020,15,안우성,부경 경마장
70180,45787,라온스트롱,2020,15,안우성,부경 경마장
70194,46343,그레이트인디,2020,8,토마스,부경 경마장
70134,45898,최강돌콩,2020,2,강형곤,부경 경마장
70194,46190,영광의에이스,2020,8,토마스,부경 경마장
70127,46403,더퓨어맨,2020,17,장세한,부경 경마장
70133,46055,오케이드림,2020,14,윤영훈,부경 경마장
70132,46003,천수시대,2020,18,이정표,부경 경마장
70123,46149,한센코드걸,2020,19,김영관,부경 경마장
70142,46148,강서루다,2020,26,방동석,부경 경마장
70142,45926,송당도리,2020,26,방동석,부경 경마장
70123,50285,월드파이브,2020,19,김영관,부경 경마장
70249,46543,투데이퀸,2020,3,문현철,부경 경마장
70194,46230,페가콘,2020,8,토마스,부경 경마장
70246,45794,돌아온제타,2020,23,손병직,부경 경마장
70121,46194,매직일레븐,2020,7,김병학,부경 경마장
70156,46172,마가리타,2020,30,울즐리,부경 경마장
70137,46304,영웅처럼,2020,12,조용배,부경 경마장
70249,45651,매직챔프,2020,3,문현철,부경 경마장
70143,46471,라스트히트,2020,28,하무선,부경 경마장
70142,45849,멀티히트,2020,26,방동석,부경 경마장
70249,46365,마스터요다,2020,3,문현철,부경 경마장
70121,46124,마스터로드,2020,7,김병학,부경 경마장
70121,46070,킹오브더이어,2020,7,김병학,부경 경마장
70186,46336,승리테이큰,2020,31,라이스,부경 경마장
70086,45940,골든웨이브,2020,33,권승주,부경 경마장
70249,46195,미라클원,2020,3,문현철,부경 경마장
70142,46404,해피태양,2020,26,방동석,부경 경마장
70138,45893,글로벌스카이,2020,32,임동창,부경 경마장
70173,46198,월드레전드,2020,10,구민성,부경 경마장
70086,51924,알파토르,2020,33,권승주,부경 경마장
70132,46340,에이스스타,2020,18,이정표,부경 경마장
70194,46459,웨이팅포유,2020,8,토마스,부경 경마장
70132,46005,어메이징무브,2020,18,이정표,부경 경마장
70127,45974,성실킹,2020,17,장세한,부경 경마장
70223,46358,주말포커스,2020,22,강은석,부경 경마장
70246,46214,글로벌레전드,2020,23,손병직,부경 경마장
70246,46559,호명드림,2020,23,손병직,부경 경마장
70143,46232,하늘기쁨,2020,28,하무선,부경 경마장
70133,45862,월드로열캣,2020,14,윤영훈,부경 경마장
70142,46213,세븐퀸,2020,26,방동석,부경 경마장
70249,46063,스마일킹,2020,3,문현철,부경 경마장
70249,46218,대호나라,2020,3,문현철,부경 경마장
70141,46623,논스톱듀티,2021,27,이상영,부경 경마장
70226,46564,샤이닝모닝,2021,13,박재호,부경 경마장
70086,46562,럭키스트리트,2021,33,권승주,부경 경마장
70226,46565,하이퍼포스,2021,13,박재호,부경 경마장
70130,46867,닥터케인,2021,1,백광열,부경 경마장
70130,46721,모르페우스,2021,1,백광열,부경 경마장
70249,46687,테오도르,2021,3,문현철,부경 경마장
70156,47381,퓨어댄스,2021,30,울즐리,부경 경마장
70132,46728,로드스타,2021,18,이정표,부경 경마장
70180,46753,라온타이바,2021,15,안우성,부경 경마장
70125,47259,로드투톱,2021,9,양귀선,부경 경마장
70086,46624,본다이아,2021,33,권승주,부경 경마장
70136,47532,월드퍼스트캣,2021,21,민장기,부경 경마장
70224,46739,스카이그릿,2021,11,김영민,부경 경마장
70126,1411344,부경라이언,2021,24,김길중,부경 경마장
70141,46712,원더풀포춘,2021,27,이상영,부경 경마장
70223,46754,라이즈더스론,2021,22,강은석,부경 경마장
70194,46715,원더풀케이랜,2021,8,토마스,부경 경마장
70121,46914,코너원,2021,7,김병학,부경 경마장
70126,1411347,참사랑길,2021,24,김길중,부경 경마장
70128,46755,베스트프라임,2021,4,임금만,부경 경마장
70136,47529,월드메이드캣,2021,21,민장기,부경 경마장
70130,46644,바쿠스,2021,1,백광열,부경 경마장
70125,46690,아리온킹,2021,9,양귀선,부경 경마장
70136,46850,베스트보이,2021,21,민장기,부경 경마장
70180,46853,전설의순간,2021,15,안우성,부경 경마장
70180,47058,맥스더캣,2021,15,안우성,부경 경마장
70130,46646,콩코드파크,2021,1,백광열,부경 경마장
70226,46763,하늘평정,2021,13,박재호,부경 경마장
70125,46762,데이투데이,2021,9,양귀선,부경 경마장
70121,46915,보람,2021,7,김병학,부경 경마장
70224,46738,더빅샷,2021,11,김영민,부경 경마장
70143,46846,대성플라이,2021,28,하무선,부경 경마장
70194,46789,영광의프린스,2021,8,토마스,부경 경마장
70130,46692,닥터킹덤,2021,1,백광열,부경 경마장
70138,1411342,호호바,2021,32,임동창,부경 경마장
70180,46727,플라잉레이서,2021,15,안우성,부경 경마장
70127,46786,골든카우보이,2021,17,장세한,부경 경마장
70128,46732,러닝트리,2021,4,임금만,부경 경마장
70127,46638,엠비셔스걸,2021,17,장세한,부경 경마장
70186,52474,총알,2021,31,라이스,부경 경마장
70176,1412360,원로드,2021,6,구영준,부경 경마장
70156,47203,배틀크라이,2021,30,울즐리,부경 경마장
70223,1411514,화이트팰컨,2021,22,강은석,부경 경마장
70134,46808,비케이디도,2021,2,강형곤,부경 경마장
70129,46784,자이언트마린,2021,20,최기홍,부경 경마장
70126,46625,글로리크라운,2021,24,김길중,부경 경마장
70224,46827,그레이보스,2021,11,김영민,부경 경마장
70134,46766,비케이제나,2021,2,강형곤,부경 경마장
70128,46778,백투더챔피언,2021,4,임금만,부경 경마장
70125,46790,스카이질주,2021,9,양귀선,부경 경마장
70123,50446,금아리조이스,2021,19,김영관,부경 경마장
70223,47432,선더머신,2021,22,강은석,부경 경마장
70142,46913,글로벌태양,2021,26,방동석,부경 경마장
70226,46633,퍼펙트웨이,2021,13,박재호,부경 경마장
70130,1411885,차밍베스트,2021,1,백광열,부경 경마장
70223,1411564,다모아,2021,22,강은석,부경 경마장
70223,50163,라이트브라운,2021,22,강은석,부경 경마장
70126,50247,빛나는길,2021,24,김길중,부경 경마장
70128,46794,보리스마린,2021,4,임금만,부경 경마장
70123,46824,세븐드래곤,2021,19,김영관,부경 경마장
70156,47068,스트라이크존,2021,30,울즐리,부경 경마장
70223,46840,국대위풍,2021,22,강은석,부경 경마장
70143,1412311,브레이크아웃,2021,28,하무선,부경 경마장
70129,46883,킹스마린,2021,20,최기홍,부경 경마장
70180,47358,라온더레전드,2021,15,안우성,부경 경마장
70136,46830,빅보이,2021,21,민장기,부경 경마장
70186,46828,굿킹맨,2021,31,라이스,부경 경마장
70134,46928,드물어,2021,2,강형곤,부경 경마장
70173,47520,그레이트위너,2021,10,구민성,부경 경마장
70249,50303,웰컴백,2021,3,문현철,부경 경마장
70134,47230,마더로드,2021,2,강형곤,부경 경마장
70249,46747,드림트리,2021,3,문현철,부경 경마장
70134,50024,황요,2021,2,강형곤,부경 경마장
70086,46927,오섬선라이즈,2021,33,권승주,부경 경마장
70143,46868,케이에프퀸,2021,28,하무선,부경 경마장
70249,52252,라스트드래곤,2021,3,문현철,부경 경마장
70180,46951,라온더천하,2021,15,안우성,부경 경마장
70128,47069,컴스루,2021,4,임금만,부경 경마장
70126,47086,섀클존,2021,24,김길중,부경 경마장
70176,1411851,드림웨이,2021,6,구영준,부경 경마장
70194,46933,컬럼비아챔프,2021,8,토마스,부경 경마장
70086,46923,오텀브리즈,2021,33,권승주,부경 경마장
70223,46962,퀸즈로드,2021,22,강은석,부경 경마장
70123,1412365,비트드래곤,2021,19,김영관,부경 경마장
70223,46860,넘버원픽,2021,22,강은석,부경 경마장
70086,47278,빅터파티,2021,33,권승주,부경 경마장
70173,47515,서귀보름,2021,10,구민성,부경 경마장
70130,47285,닥터레오,2021,1,백광열,부경 경마장
70156,52497,바이스로열,2021,30,울즐리,부경 경마장
70126,47091,퀸앤드서브,2021,24,김길중,부경 경마장
70180,47062,플라잉더포드,2021,15,안우성,부경 경마장
70133,52433,서던슈퍼원,2021,14,윤영훈,부경 경마장
70128,47289,그랜드체이서,2021,4,임금만,부경 경마장
70130,46814,닥터리치,2021,1,백광열,부경 경마장
70129,47545,앨리스마린,2021,20,최기홍,부경 경마장
70180,46854,플라잉칸,2021,15,안우성,부경 경마장
70224,46816,아스트로킹,2021,11,김영민,부경 경마장
70224,46961,해운대선샤인,2021,11,김영민,부경 경마장
70086,46767,크리솔시에라,2021,33,권승주,부경 경마장
70176,47111,크리솔히어로,2021,6,구영준,부경 경마장
70134,47228,불의제왕,2021,2,강형곤,부경 경마장
70186,46997,컨트롤러,2021,31,라이스,부경 경마장
70086,46706,크리스모어,2021,33,권승주,부경 경마장
70142,47531,월드선더맨,2021,26,방동석,부경 경마장
70129,46775,블리스마린,2021,20,최기홍,부경 경마장
70128,47095,영광의클래스,2021,4,임금만,부경 경마장
70249,46735,로즈드래곤,2021,3,문현철,부경 경마장
70134,47310,투투머니건,2021,2,강형곤,부경 경마장
70134,50025,추이,2021,2,강형곤,부경 경마장
70249,47004,리버스톤,2021,3,문현철,부경 경마장
70134,46834,신천퍼스트,2021,2,강형곤,부경 경마장
70125,47309,베스트챔프,2021,9,양귀선,부경 경마장
70125,47308,하늘으뜸,2021,9,양귀선,부경 경마장
70127,46821,윈윈,2021,17,장세한,부경 경마장
70223,47126,아라누리,2021,22,강은석,부경 경마장
70141,47299,백두의꿈,2021,27,이상영,부경 경마장
70128,47096,판타스틱루비,2021,4,임금만,부경 경마장
70223,46906,상임스타,2021,22,강은석,부경 경마장
70125,47522,블랙스프링,2021,9,양귀선,부경 경마장
70121,47005,마이멜로디,2021,7,김병학,부경 경마장
70137,46705,쾌한영웅,2021,12,조용배,부경 경마장
70129,47293,케이원더우먼,2021,20,최기홍,부경 경마장
70223,47098,판타스틱필드,2021,22,강은석,부경 경마장
70143,47401,벌교사랑,2021,28,하무선,부경 경마장
70133,47013,국대히어로,2021,14,윤영훈,부경 경마장
70125,47129,하늘만점,2021,9,양귀선,부경 경마장
70126,47122,댄싱보이,2021,24,김길중,부경 경마장
70224,50480,포더굿타임,2021,11,김영민,부경 경마장
70130,52312,닥터브라운,2021,1,백광열,부경 경마장
70249,1411871,킹드래곤,2021,3,문현철,부경 경마장
70136,50245,석세스백파,2021,21,민장기,부경 경마장
70137,47420,배다리태양,2021,12,조용배,부경 경마장
70173,1412325,곤조하리,2021,10,구민성,부경 경마장
70125,1412307,킹파이터,2021,9,양귀선,부경 경마장
70125,47164,용비천왕,2021,9,양귀선,부경 경마장
70128,1412359,판타스틱드림,2021,4,임금만,부경 경마장
70133,47298,국대레전드,2021,14,윤영훈,부경 경마장
70127,1412347,스타대로,2021,17,장세한,부경 경마장
70125,47038,용비스타,2021,9,양귀선,부경 경마장
70086,47339,캡틴다이아,2021,33,권승주,부경 경마장
70194,47093,영광의로즈,2021,8,토마스,부경 경마장
70224,1412040,하비스트문,2021,11,김영민,부경 경마장
70130,47464,닥터캡틴,2021,1,백광열,부경 경마장
70186,47434,히트삭스,2021,31,라이스,부경 경마장
70132,1412043,희망가람,2021,18,이정표,부경 경마장
70130,47455,마운틴대디,2021,1,백광열,부경 경마장
70223,1412358,운주위너,2021,22,강은석,부경 경마장
70126,47337,파워풀대쉬,2021,24,김길중,부경 경마장
70130,47177,코이누르,2021,1,백광열,부경 경마장
70130,47113,스프릿파이터,2021,1,백광열,부경 경마장
70223,47445,퍼펙트액션,2021,22,강은석,부경 경마장
70194,47028,영광의글로리,2021,8,토마스,부경 경마장
70224,47456,다이아그릿,2021,11,김영민,부경 경마장
70128,1412052,아스틴마린,2021,4,임금만,부경 경마장
70224,47334,그레이트보이,2021,11,김영민,부경 경마장
70173,1412236,한강클래스,2021,10,구민성,부경 경마장
70142,47533,월드위너스맨,2021,26,방동석,부경 경마장
70249,47036,네버세이네버,2021,3,문현철,부경 경마장
970072,50104,투스텝삼바자마,2021,13,황영원,제주 목장
970072,50105,펠로스글로리자마,2021,13,황영원,제주 목장
970072,1412237,해광자마,2021,13,황영원,제주 목장
970072,1412242,부산의별자마,2021,13,황영원,제주 목장
970072,1412243,북새명가자마,2021,13,황영원,제주 목장
970072,1412245,프린세스섬자마,2021,13,황영원,제주 목장
970072,46697,계명의빛자마,2021,13,황영원,제주 목장
970072,1412338,천년나래자마,2021,13,황영원,제주 목장
970072,1412339,동서하늘자마,2021,13,황영원,제주 목장
970072,47440,머제스틱뷰티자마,2021,13,황영원,제주 목장
970072,47441,선가디스자마,2021,13,황영원,제주 목장
970072,47147,그레이스자마,2021,13,황영원,제주 목장
970072,46944,대호영웅,2021,13,황영원,제주 목장
970072,47166,싱그러운초원자마,2021,13,황영원,제주 목장
970072,46820,러브토어치자마,2021,13,황영원,제주 목장
970072,47133,올태피드인자마,2021,13,황영원,제주 목장
970072,46773,설트리조스키자마,2021,13,황영원,제주 목장
970072,47031,배다리콤보,2021,13,황영원,제주 목장
970072,46686,제라진자마,2021,13,황영원,제주 목장
970072,47266,국대미라클,2021,13,황영원,제주 목장
970072,1412246,레이즈미업자마,2021,13,황영원,제주 목장
970072,47365,스톰그릿,2021,13,황영원,제주 목장
970072,1411801,심플여걸,2021,13,황영원,제주 목장
970072,46718,패션,2021,13,황영원,제주 목장
970072,47412,국대스타,2021,13,황영원,제주 목장
970072,47114,대호프레데터,2021,13,황영원,제주 목장
970059,46862,황금성,2021,99,한국생협C,제주 목장
970059,52163,광열한자마,2021,99,한국생협C,제주 목장
970059,1411971,토피어리자마,2021,99,한국생협C,제주 목장
970059,50307,페퍼딘걸자마,2021,99,한국생협C,제주 목장
970059,47518,미스벨오즈테일자마,2021,99,한국생협C,제주 목장
970059,47423,쇼우타임자마,2021,99,한국생협C,제주 목장
970059,47552,행복거탑자마,2021,99,한국생협C,제주 목장
970059,1411562,킵고잉자마,2021,99,한국생협C,제주 목장
970059,47307,지봉사랑자마,2021,99,한국생협C,제주 목장
970059,50603,한림루비자마,2021,99,한국생협C,제주 목장
970059,1411893,부활의숨결자마,2021,99,한국생협C,제주 목장
970059,1411561,끝판고스트자마,2021,99,한국생협C,제주 목장
970059,1411574,블루하트,2021,99,한국생협C,제주 목장
970059,1411853,이니쉬에이트자마,2021,99,한국생협C,제주 목장
970059,1411854,육룡이자마,2021,99,한국생협C,제주 목장
970059,1411959,고투더발할라,2021,99,한국생협C,제주 목장
970059,1411973,스윕이지자마,2021,99,한국생협C,제주 목장
970059,47551,우승이지자마,2021,99,한국생협C,제주 목장
970059,46802,메니울프자마,2021,99,한국생협C,제주 목장
970059,47549,삼바페스티벌자마,2021,99,한국생협C,제주 목장
970059,51978,대산여제자마,2021,99,한국생협C,제주 목장
970059,51979,스피노자마,2021,99,한국생협C,제주 목장
970071,46743,메가폰Ⅱ자마,2021,77,한국생협B,제주 목장
970071,47509,윌링자마,2021,77,한국생협B,제주 목장
970071,47268,황금물결자마,2021,77,한국생협B,제주 목장
970071,47400,템파르니요자마,2021,77,한국생협B,제주 목장
970071,47344,마볼트자마,2021,77,한국생협B,제주 목장
970071,50255,필와츠리얼자마,2021,77,한국생협B,제주 목장
970071,46869,달빛질주자마,2021,99,한국생협B,제주 목장
970071,50268,한양의질주자마,2021,99,한국생협B,제주 목장
970038,46243,해랑여왕,2020,11,전기혁,제주 목장
970038,47274,레디나우자마,2021,11,전기혁,제주 목장
970038,45695,월드고,2020,11,전기혁,제주 목장
970038,52471,워존챔프자마,2021,11,전기혁,제주 목장
970038,42866,글로리송,2018,11,전기혁,제주 목장
970038,47542,가시공주자마,2021,11,전기혁,제주 목장
970038,46957,좋아라자마,2021,11,전기혁,제주 목장
970038,46998,벌마의몬스터,2021,11,전기혁,제주 목장
970038,46960,행복천사자마,2021,11,전기혁,제주 목장
970038,47437,인디언스타자마,2021,11,전기혁,제주 목장
970038,47181,팡팡가리자마,2021,11,전기혁,제주 목장
970038,47186,트룰레이드빌자마,2021,11,전기혁,제주 목장
970038,47466,차밍에이스,2021,11,전기혁,제주 목장
970038,50004,글라디우스,2021,11,전기혁,제주 목장
970038,47020,나이스타임,2021,11,전기혁,제주 목장
970038,47495,스마트어드바이스자마,2021,11,전기혁,제주 목장
970038,46792,뉴욕블루자마,2021,11,전기혁,제주 목장
970038,46635,토킨바우트자마,2021,11,전기혁,제주 목장
970042,50294,샤프레이디자마,2021,7,이재현,제주 목장
970042,47367,후즈퍼펙트자마,2021,7,이재현,제주 목장
970042,51570,오섬시머트리자마,2021,7,이재현,제주 목장
970042,47082,울트라망치,2021,7,이재현,제주 목장
970042,47055,볼케이노그릿,2021,7,이재현,제주 목장
970042,47484,프리릴리스자마,2021,7,이재현,제주 목장
970042,46866,한얼불패자마,2021,7,이재현,제주 목장
970042,47550,상상봉자마,2021,7,이재현,제주 목장
970042,50288,그레이트레드뷰티자마,2021,7,이재현,제주 목장
970042,46848,레이저그릿,2021,7,이재현,제주 목장
970042,47506,트로피웨어,2021,7,이재현,제주 목장
970042,46689,레디포코트자마,2021,7,이재현,제주 목장
970042,46788,으라차차,2021,7,이재현,제주 목장
970042,46771,태후의날개자마,2021,7,이재현,제주 목장
970042,47471,플랜스투프로스퍼자마,2021,7,이재현,제주 목장
970042,47297,지봉블루자마,2021,7,이재현,제주 목장
970042,47467,라이트유어월드자마,2021,7,이재현,제주 목장
970042,46777,프라우드오브마이자마,2021,7,이재현,제주 목장
970042,46745,플래시미스자마,2021,7,이재현,제주 목장
970042,1411502,러닝위저드,2021,7,이재현,제주 목장
970042,47131,런투마마자마,2021,7,이재현,제주 목장
970042,46981,사려니포아너,2021,7,이재현,제주 목장
970042,47000,금세,2021,7,이재현,제주 목장
970042,1412047,카우아이콜즈자마,2021,7,이재현,제주 목장
970042,1411530,포텐셜자마,2021,7,이재현,제주 목장
970005,47012,샤이닝퓨처자마,2021,12,이경하,제주 목장
970005,45760,마하여제,2020,12,이경하,제주 목장
970005,45749,스토밍매직,2020,12,이경하,제주 목장
970005,47190,매글레브자마,2021,12,이경하,제주 목장
970005,47100,승리의함성자마,2021,12,이경하,제주 목장
970005,46881,헤이고져스자마,2021,12,이경하,제주 목장
970005,46879,스테인드글라스자마,2021,12,이경하,제주 목장
970005,46770,엘리간트원자마,2021,12,이경하,제주 목장
970005,1412327,조이오브캡틴자마,2021,12,이경하,제주 목장
970005,1412329,뷰티풀진주자마,2021,12,이경하,제주 목장
970005,47429,풀문파티자마,2021,12,이경하,제주 목장
970005,1412348,슈퍼라이언자마,2021,12,이경하,제주 목장
970005,46277,은성여왕,2020,12,이경하,제주 목장
970005,47491,예그리나자마,2021,12,이경하,제주 목장
970005,47534,스페시픽히트자마,2021,12,이경하,제주 목장
970005,46930,라이트마이월드자마,2021,12,이경하,제주 목장
970005,1412322,고운짓자마,2021,12,이경하,제주 목장
970005,47051,로코모션자마,2021,12,이경하,제주 목장
970005,1412045,환희시대,2021,12,이경하,제주 목장
970005,47279,타피즈드림자마,2021,12,이경하,제주 목장
970005,47161,빅모어,2021,12,이경하,제주 목장
970005,1412330,패션플레이어자마,2021,12,이경하,제주 목장
970005,1412323,트라움킹,2021,12,이경하,제주 목장
970005,47075,쇼킹데이자마,2021,12,이경하,제주 목장
970016,47558,원더라이트자마,2021,1,홍성호,장수 목장
970016,46795,금악다이아,2021,1,홍성호,장수 목장
970016,46583,성불오름자마,2021,1,홍성호,장수 목장
970016,47128,기쁨누리자마,2021,1,홍성호,장수 목장
970016,46905,신천여걸자마,2021,1,홍성호,장수 목장
970016,47292,금악진주,2021,1,홍성호,장수 목장
970016,1412127,섀클포인트,2021,1,홍성호,장수 목장
970016,46993,마이칸,2021,1,홍성호,장수 목장
970016,46844,스마트월드,2021,1,홍성호,장수 목장
970016,50078,머니트리자마,2021,1,홍성호,장수 목장
970016,40539,터치스타맨,2017,1,홍성호,장수 목장
970016,47468,실리자마,2021,1,홍성호,장수 목장
970016,47243,원더드리머자마,2021,1,홍성호,장수 목장
970016,47560,하이콸러티자마,2021,1,홍성호,장수 목장
970016,46959,랩터코어자마,2021,1,홍성호,장수 목장
970016,47130,쏘아라여왕자마,2021,1,홍성호,장수 목장
970016,46798,파워트라이,2021,1,홍성호,장수 목장
970016,47188,라스트코디자마,2021,1,홍성호,장수 목장
970016,47446,송버드투자마,2021,1,홍성호,장수 목장
970016,46945,새로운가이,2021,1,홍성호,장수 목장
970016,47149,금악이글,2021,1,홍성호,장수 목장
970016,46804,금악명장,2021,1,홍성호,장수 목장
970016,46724,청해제일,2021,1,홍성호,장수 목장
970016,47175,누비퀸자마,2021,1,홍성호,장수 목장
970016,46659,아르고가이,2021,1,홍성호,장수 목장
970069,45922,플라잉점프,2020,2,최종필,장수 목장
970069,51892,용두성자마,2022,2,최종필,장수 목장
970069,51369,우주대왕자마,2022,2,최종필,장수 목장
970069,47442,예스트라이크자마,2021,2,최종필,장수 목장
970069,50299,어메이징스피드자마,2021,2,최종필,장수 목장
970069,46578,멀티럭자마,2021,2,최종필,장수 목장
970069,44373,내길의별,2019,2,최종필,장수 목장
970069,42279,스피드매치,2018,2,최종필,장수 목장
970069,45393,고스트울프,2020,2,최종필,장수 목장
970069,52514,봉화스테이,2021,2,최종필,장수 목장
970069,45834,플라잉다이아,2020,2,최종필,장수 목장
970069,1412361,해피송암자마,2021,2,최종필,장수 목장
970069,47316,플라잉홀리,2021,2,최종필,장수 목장
970069,47030,인디언체로키자마,2021,2,최종필,장수 목장
970005,1412326,탱고앤탱고자마,2021,12,이경하,제주 목장
970005,1412328,섀넌스데뷔자마,2021,12,이경하,제주 목장
970060,47214,베스트대로,2021,6,윤대근,제주 목장
970060,46873,바람꽃자마,2021,6,윤대근,제주 목장
970060,46708,금희자마,2021,6,윤대근,제주 목장
970060,47117,뷰포인트자마,2021,6,윤대근,제주 목장
970060,47018,스톰커밍자마,2021,6,윤대근,제주 목장
970060,47189,레이디즈게임자마,2021,6,윤대근,제주 목장
970060,47184,픽셔널리티자마,2021,6,윤대근,제주 목장
970060,47183,퍼스트워리어자마,2021,6,윤대근,제주 목장
970060,47425,레모니자마,2021,6,윤대근,제주 목장
970060,47494,브라이트카이,2021,6,윤대근,제주 목장
970060,46870,레벨프라이드자마,2021,6,윤대근,제주 목장
970060,1412300,영화처럼자마,2021,6,윤대근,제주 목장
970060,47209,스마트알파,2021,6,윤대근,제주 목장
970060,46658,캡틴뮤직,2021,6,윤대근,제주 목장
970060,46966,애플비가든즈자마,2021,6,윤대근,제주 목장
970060,1412125,리걸라희,2021,6,윤대근,제주 목장
970060,47399,스마트노션,2021,6,윤대근,제주 목장
970060,47435,다이아몬드브리나자마,2021,6,윤대근,제주 목장
970060,47426,서스테인,2021,6,윤대근,제주 목장
970060,46809,매드파워자마,2021,6,윤대근,제주 목장
970060,47427,로열베스트,2021,6,윤대근,제주 목장
970060,47168,눈부신길,2021,6,윤대근,제주 목장
970060,47237,러너웨이랜섬자마,2021,6,윤대근,제주 목장
970060,47112,소우전러브자마,2021,6,윤대근,제주 목장
970060,47472,발할라,2021,6,윤대근,제주 목장
970060,47492,굿대디,2021,6,윤대근,제주 목장
970060,47524,어메이징컬린,2021,6,윤대근,제주 목장
970060,46887,드림레이스,2021,6,윤대근,제주 목장
970060,46577,굿선봉,2021,6,윤대근,제주 목장
970050,47511,인비엑티브자마,2021,8,양승희,제주 목장
970050,47157,희망북소리자마,2021,8,양승희,제주 목장
970050,1412335,스틸앤아이스자마,2021,8,양승희,제주 목장
970069,47272,오크리지,2021,2,최종필,장수 목장
970069,46806,캔디아이자마,2021,2,최종필,장수 목장
970069,47547,터프한걸자마,2021,2,최종필,장수 목장
970069,47479,지미슈가자마,2021,2,최종필,장수 목장
970069,50297,맥스위크,2021,2,최종필,장수 목장
970069,1412238,맥스더드래건,2021,2,최종필,장수 목장
970069,47077,플라잉더럭키,2021,2,최종필,장수 목장
970069,46812,플라잉베이비,2021,2,최종필,장수 목장
970069,1411931,참좋은인연,2021,2,최종필,장수 목장
970069,46575,내길의스타,2021,2,최종필,장수 목장
970069,46888,대효자마,2021,2,최종필,장수 목장
970069,47331,내길의위너,2021,2,최종필,장수 목장
970069,47102,디너앳나나스자마,2021,2,최종필,장수 목장
970069,52215,라이런자마,2021,2,최종필,장수 목장
970069,1412046,플라잉아이스,2021,2,최종필,장수 목장
970069,46864,캡처,2021,2,최종필,장수 목장
970069,1412309,플라잉글로우,2021,2,최종필,장수 목장
970069,50290,플라잉커맨드,2021,2,최종필,장수 목장
970069,50300,플라잉라이언,2021,2,최종필,장수 목장
970069,47217,제이원자마,2021,2,최종필,장수 목장
970069,47301,파이드어테어자마,2021,2,최종필,장수 목장
970050,47556,라온미라클자마,2021,8,양승희,제주 목장
970050,46673,러브스칼렛,2021,8,양승희,제주 목장
970050,47226,싱가포르드림자마,2021,8,양승희,제주 목장
970050,47155,이스트걸치자마,2021,8,양승희,제주 목장
970050,47065,큐피드미르,2021,8,양승희,제주 목장
970050,46626,아이리스자마,2021,8,양승희,제주 목장
970050,47384,오스틴자마,2021,8,양승희,제주 목장
970050,1411958,컬링자마,2021,8,양승희,제주 목장
970050,1412337,스페셜레드자마,2021,8,양승희,제주 목장
970050,47156,컨셉리처블자마,2021,8,양승희,제주 목장
970050,47080,섀도헌터,2021,8,양승희,제주 목장
970050,46884,지유사랑,2021,8,양승희,제주 목장
970050,47504,조은친구,2021,8,양승희,제주 목장
970050,51587,비에스파워,2020,8,양승희,제주 목장
970050,51854,인디언명운자마,2021,8,양승희,제주 목장
970050,46901,광야일출자마,2021,8,양승희,제주 목장
970050,47034,모스코드마마자마,2021,8,양승희,제주 목장
970050,46855,우리가,2021,8,양승희,제주 목장
970050,47071,주링허우자마,2021,8,양승희,제주 목장
970050,46650,물보라자마,2021,8,양승희,제주 목장
970050,47332,굿루루자마,2021,8,양승희,제주 목장
970050,47424,예원케이자마,2021,8,양승희,제주 목장
970050,1411965,엠케이스타,2021,8,양승희,제주 목장
970050,46904,슈퍼플랙스자마,2021,8,양승희,제주 목장
970050,52332,새내히트,2021,8,양승희,제주 목장
970050,47027,가문여장군자마,2021,8,양승희,제주 목장
970050,46892,웨이팅포아스파크자마,2021,8,양승희,제주 목장
970050,47335,콘퀘스트릴미스자마,2021,8,양승희,제주 목장
970050,47333,새시아그네스자마,2021,8,양승희,제주 목장
